fact_id,absences,risk_label,checkpoint_week,age,sex_M,address_U
736,,,4,,False,False
737,,,12,,False,False
738,,,4,,False,False
739,,,4,,False,False
740,,,4,,False,False
741,,,8,,False,False
742,,,8,,False,False
743,,,8,,False,False
744,,,8,,False,False
745,,,8,,False,False
746,,,8,,False,False
747,,,12,,False,False
748,,,12,,False,False
749,,,12,,False,False
750,,,12,,False,False
751,,,12,,False,False
752,,,12,,False,False
753,,,12,,False,False
754,,,8,,False,False
755,,,4,,False,False
756,,,4,,False,False
757,,,8,,False,False
758,,,4,,False,False
759,,,4,,False,False
760,,,8,,False,False
761,,,8,,False,False
762,,,4,,False,False
763,,,8,,False,False
764,,,12,,False,False
765,,,4,,False,False
766,,,8,,False,False
767,,,4,,False,False
768,,,12,,False,False
769,,,4,,False,False
770,,,8,,False,False
771,,,8,,False,False
772,,,4,,False,False
773,,,4,,False,False
774,,,4,,False,False
775,,,4,,False,False
776,,,4,,False,False
777,,,4,,False,False
778,,,12,,False,False
779,,,8,,False,False
780,,,4,,False,False
781,,,8,,False,False
782,,,12,,False,False
783,,,8,,False,False
784,,,12,,False,False
785,,,8,,False,False
786,,,4,,False,False
787,,,12,,False,False
788,,,4,,False,False
789,,,4,,False,False
790,,,4,,False,False
791,,,8,,False,False
792,,,4,,False,False
793,,,8,,False,False
794,,,4,,False,False
795,,,4,,False,False
796,,,12,,False,False
797,,,8,,False,False
798,,,12,,False,False
799,,,8,,False,False
800,,,4,,False,False
801,,,8,,False,False
802,,,4,,False,False
803,,,4,,False,False
804,,,8,,False,False
805,,,8,,False,False
806,,,12,,False,False
807,,,8,,False,False
808,,,12,,False,False
809,,,8,,False,False
810,,,8,,False,False
811,,,4,,False,False
812,,,4,,False,False
813,,,8,,False,False
814,,,8,,False,False
815,,,4,,False,False
816,,,8,,False,False
817,,,8,,False,False
818,,,4,,False,False
819,,,8,,False,False
820,,,12,,False,False
821,,,8,,False,False
822,,,4,,False,False
823,,,8,,False,False
824,,,12,,False,False
825,,,8,,False,False
826,,,8,,False,False
827,,,12,,False,False
828,,,4,,False,False
829,,,12,,False,False
830,,,4,,False,False
831,,,4,,False,False
832,,,4,,False,False
833,,,4,,False,False
834,,,12,,False,False
835,,,8,,False,False
836,,,12,,False,False
837,,,4,,False,False
838,,,12,,False,False
839,,,12,,False,False
840,,,12,,False,False
841,,,12,,False,False
842,,,4,,False,False
843,,,8,,False,False
844,,,12,,False,False
845,,,4,,False,False
846,,,4,,False,False
847,,,4,,False,False
848,,,12,,False,False
849,,,12,,False,False
850,,,4,,False,False
851,,,4,,False,False
852,,,4,,False,False
853,,,8,,False,False
854,,,8,,False,False
855,,,8,,False,False
856,,,4,,False,False
857,,,12,,False,False
858,,,8,,False,False
859,,,12,,False,False
860,,,4,,False,False
861,,,8,,False,False
862,,,8,,False,False
863,,,4,,False,False
864,,,12,,False,False
865,,,4,,False,False
866,,,4,,False,False
867,,,12,,False,False
868,,,4,,False,False
869,,,8,,False,False
870,,,8,,False,False
871,,,12,,False,False
872,,,12,,False,False
873,,,8,,False,False
874,,,8,,False,False
875,,,8,,False,False
876,,,12,,False,False
877,,,8,,False,False
878,,,8,,False,False
879,,,4,,False,False
880,,,12,,False,False
881,,,12,,False,False
882,,,8,,False,False
883,,,12,,False,False
884,,,4,,False,False
885,,,12,,False,False
886,,,12,,False,False
887,,,12,,False,False
888,,,12,,False,False
889,,,8,,False,False
890,,,8,,False,False
891,,,8,,False,False
892,,,12,,False,False
893,,,12,,False,False
894,,,12,,False,False
895,,,8,,False,False
896,,,8,,False,False
897,,,4,,False,False
898,,,8,,False,False
899,,,4,,False,False
900,,,8,,False,False
901,,,8,,False,False
902,,,8,,False,False
903,,,8,,False,False
904,,,8,,False,False
905,,,8,,False,False
906,,,4,,False,False
907,,,4,,False,False
908,,,12,,False,False
909,,,8,,False,False
910,,,12,,False,False
911,,,8,,False,False
912,,,4,,False,False
913,,,4,,False,False
914,,,4,,False,False
915,,,12,,False,False
916,,,8,,False,False
917,,,8,,False,False
918,,,12,,False,False
919,,,12,,False,False
920,,,12,,False,False
921,,,12,,False,False
922,,,4,,False,False
923,,,8,,False,False
924,,,4,,False,False
925,,,4,,False,False
926,,,12,,False,False
927,,,12,,False,False
928,,,4,,False,False
929,,,8,,False,False
930,,,4,,False,False
931,,,12,,False,False
932,,,12,,False,False
933,,,8,,False,False
934,,,8,,False,False
935,,,8,,False,False
936,,,4,,False,False
937,,,8,,False,False
938,,,12,,False,False
939,,,12,,False,False
940,,,12,,False,False
941,,,12,,False,False
942,,,4,,False,False
943,,,12,,False,False
944,,,4,,False,False
945,,,12,,False,False
946,,,4,,False,False
947,,,4,,False,False
948,,,4,,False,False
949,,,4,,False,False
950,,,4,,False,False
951,,,4,,False,False
952,,,8,,False,False
953,,,12,,False,False
954,,,4,,False,False
955,,,12,,False,False
956,,,12,,False,False
957,,,12,,False,False
958,,,12,,False,False
959,,,4,,False,False
960,,,8,,False,False
961,,,12,,False,False
962,,,12,,False,False
963,,,12,,False,False
964,,,12,,False,False
965,,,8,,False,False
966,,,12,,False,False
967,,,12,,False,False
968,,,4,,False,False
969,,,8,,False,False
970,,,12,,False,False
971,,,12,,False,False
972,,,12,,False,False
973,,,8,,False,False
974,,,12,,False,False
975,,,4,,False,False
976,,,12,,False,False
977,,,4,,False,False
978,,,12,,False,False
979,,,12,,False,False
980,,,12,,False,False
981,,,8,,False,False
982,,,8,,False,False
983,,,12,,False,False
984,,,12,,False,False
985,,,12,,False,False
986,,,12,,False,False
987,,,8,,False,False
988,,,8,,False,False
989,,,4,,False,False
990,,,12,,False,False
991,,,8,,False,False
992,,,12,,False,False
993,,,12,,False,False
994,,,12,,False,False
995,,,4,,False,False
996,,,4,,False,False
997,,,12,,False,False
998,,,8,,False,False
999,,,4,,False,False
1000,,,8,,False,False
1001,,,12,,False,False
1002,,,12,,False,False
1003,,,12,,False,False
1004,,,8,,False,False
1005,,,12,,False,False
1006,,,8,,False,False
1007,,,4,,False,False
1008,,,12,,False,False
1009,,,8,,False,False
1010,,,8,,False,False
1011,,,8,,False,False
1012,,,12,,False,False
1013,,,4,,False,False
1014,,,4,,False,False
1015,,,12,,False,False
1016,,,8,,False,False
1017,,,4,,False,False
1018,,,8,,False,False
1019,,,8,,False,False
1020,,,8,,False,False
1021,,,4,,False,False
1022,,,8,,False,False
1023,,,12,,False,False
1024,,,4,,False,False
1025,,,4,,False,False
1026,,,4,,False,False
1027,,,4,,False,False
1028,,,8,,False,False
1029,,,8,,False,False
1030,,,8,,False,False
1031,,,12,,False,False
1032,,,12,,False,False
1033,,,12,,False,False
1034,,,8,,False,False
1035,,,12,,False,False
1036,,,8,,False,False
1037,,,8,,False,False
1038,,,8,,False,False
1039,,,8,,False,False
1040,,,4,,False,False
1041,,,12,,False,False
1042,,,8,,False,False
1043,,,4,,False,False
1044,,,4,,False,False
1045,,,4,,False,False
1046,,,4,,False,False
1047,,,12,,False,False
1048,,,4,,False,False
1049,,,4,,False,False
1050,,,8,,False,False
1051,,,4,,False,False
1052,,,12,,False,False
1053,,,8,,False,False
1054,,,12,,False,False
1055,,,8,,False,False
1056,,,8,,False,False
1057,,,12,,False,False
1058,,,12,,False,False
1059,,,8,,False,False
1060,,,12,,False,False
1061,,,4,,False,False
1062,,,4,,False,False
1063,,,4,,False,False
1064,,,12,,False,False
1065,,,8,,False,False
1066,,,12,,False,False
1067,,,8,,False,False
1068,,,4,,False,False
1069,,,8,,False,False
1070,,,4,,False,False
1071,,,12,,False,False
1072,,,4,,False,False
1073,,,8,,False,False
1074,,,12,,False,False
1075,,,12,,False,False
1076,,,4,,False,False
1077,,,8,,False,False
1078,,,8,,False,False
1079,,,8,,False,False
1080,,,4,,False,False
1081,,,12,,False,False
1082,,,8,,False,False
1083,,,12,,False,False
1084,,,8,,False,False
1085,,,12,,False,False
1086,,,4,,False,False
1087,,,4,,False,False
1088,,,4,,False,False
1089,,,12,,False,False
1090,,,12,,False,False
1091,,,12,,False,False
1092,,,8,,False,False
1093,,,8,,False,False
1094,,,12,,False,False
1095,,,4,,False,False
1096,,,8,,False,False
1097,,,12,,False,False
1098,,,4,,False,False
1099,,,12,,False,False
1100,,,8,,False,False
1101,,,12,,False,False
1102,,,4,,False,False
1103,,,12,,False,False
1104,,,12,,False,False
1105,,,12,,False,False
1106,,,8,,False,False
1107,,,8,,False,False
1108,,,4,,False,False
1109,,,8,,False,False
1110,,,8,,False,False
1111,,,4,,False,False
1112,,,8,,False,False
1113,,,8,,False,False
1114,,,12,,False,False
1115,,,12,,False,False
1116,,,12,,False,False
1117,,,4,,False,False
1118,,,8,,False,False
1119,,,12,,False,False
1120,,,8,,False,False
1121,,,8,,False,False
1122,,,4,,False,False
1123,,,4,,False,False
1124,,,8,,False,False
1125,,,8,,False,False
1126,,,8,,False,False
1127,,,8,,False,False
1128,,,12,,False,False
1129,,,12,,False,False
1130,,,4,,False,False
1131,,,8,,False,False
1132,,,12,,False,False
1133,,,12,,False,False
1134,,,4,,False,False
1135,,,4,,False,False
1136,,,8,,False,False
1137,,,8,,False,False
1138,,,4,,False,False
1139,,,4,,False,False
1140,,,8,,False,False
1141,,,4,,False,False
1142,,,4,,False,False
1143,,,12,,False,False
1144,,,8,,False,False
1145,,,8,,False,False
1146,,,8,,False,False
1147,,,4,,False,False
1148,,,4,,False,False
1149,,,12,,False,False
1150,,,4,,False,False
1151,,,8,,False,False
1152,,,4,,False,False
1153,,,8,,False,False
1154,,,4,,False,False
1155,,,4,,False,False
1156,,,12,,False,False
1157,,,12,,False,False
1158,,,4,,False,False
1159,,,12,,False,False
1160,,,4,,False,False
1161,,,12,,False,False
1162,,,4,,False,False
1163,,,8,,False,False
1164,,,4,,False,False
1165,,,4,,False,False
1166,,,4,,False,False
1167,,,8,,False,False
1168,,,4,,False,False
1169,,,12,,False,False
1170,,,4,,False,False
1171,,,12,,False,False
1172,,,4,,False,False
1173,,,4,,False,False
1174,,,12,,False,False
1175,,,12,,False,False
1176,,,8,,False,False
1177,,,12,,False,False
1178,,,12,,False,False
1179,,,12,,False,False
1180,,,8,,False,False
1181,,,4,,False,False
1182,,,12,,False,False
1183,,,4,,False,False
1184,,,8,,False,False
1185,,,4,,False,False
1186,,,8,,False,False
1187,,,4,,False,False
1188,,,4,,False,False
1189,,,12,,False,False
1190,,,12,,False,False
1191,,,8,,False,False
1192,,,12,,False,False
1193,,,8,,False,False
1194,,,8,,False,False
1195,,,12,,False,False
1196,,,4,,False,False
1197,,,4,,False,False
1198,,,8,,False,False
1199,,,8,,False,False
1200,,,8,,False,False
1201,,,8,,False,False
1202,,,8,,False,False
1203,,,8,,False,False
1204,,,4,,False,False
1205,,,12,,False,False
1206,,,4,,False,False
1207,,,12,,False,False
1208,,,4,,False,False
1209,,,4,,False,False
1210,,,8,,False,False
1211,,,4,,False,False
1212,,,4,,False,False
1213,,,8,,False,False
1214,,,12,,False,False
1215,,,4,,False,False
1216,,,12,,False,False
1217,,,4,,False,False
1218,,,12,,False,False
1219,,,4,,False,False
1220,,,12,,False,False
1221,,,8,,False,False
1222,,,8,,False,False
1223,,,12,,False,False
1224,,,12,,False,False
1225,,,4,,False,False
1226,,,8,,False,False
1227,,,12,,False,False
1228,,,8,,False,False
1229,,,4,,False,False
1230,,,4,,False,False
1231,,,4,,False,False
1232,,,4,,False,False
1233,,,4,,False,False
1234,,,4,,False,False
1235,,,8,,False,False
1236,,,4,,False,False
1237,,,12,,False,False
1238,,,8,,False,False
1239,,,8,,False,False
1240,,,4,,False,False
1241,,,4,,False,False
1242,,,8,,False,False
1243,,,12,,False,False
1244,,,8,,False,False
1245,,,4,,False,False
1246,,,8,,False,False
1247,,,4,,False,False
1248,,,4,,False,False
1249,,,12,,False,False
1250,,,4,,False,False
1251,,,4,,False,False
1252,,,4,,False,False
1253,,,12,,False,False
1254,,,12,,False,False
1255,,,8,,False,False
1256,,,4,,False,False
1257,,,8,,False,False
1258,,,8,,False,False
1259,,,4,,False,False
1260,,,8,,False,False
1261,,,8,,False,False
1262,,,12,,False,False
1263,,,12,,False,False
1264,,,4,,False,False
1265,,,8,,False,False
1266,,,4,,False,False
1267,,,4,,False,False
1268,,,8,,False,False
1269,,,4,,False,False
1270,,,4,,False,False
1271,,,8,,False,False
1272,,,12,,False,False
1273,,,8,,False,False
1274,,,8,,False,False
1275,,,4,,False,False
1276,,,12,,False,False
1277,,,12,,False,False
1278,,,4,,False,False
1279,,,12,,False,False
1280,,,12,,False,False
1281,,,8,,False,False
1282,,,4,,False,False
1283,,,8,,False,False
1284,,,4,,False,False
1285,,,12,,False,False
1286,,,8,,False,False
1287,,,4,,False,False
1288,,,8,,False,False
1289,,,12,,False,False
1290,,,4,,False,False
1291,,,4,,False,False
1292,,,12,,False,False
1293,,,12,,False,False
1294,,,8,,False,False
1295,,,8,,False,False
1296,,,8,,False,False
1297,,,4,,False,False
1298,,,8,,False,False
1299,,,12,,False,False
1300,,,4,,False,False
1301,,,4,,False,False
1302,,,12,,False,False
1303,,,12,,False,False
1304,,,12,,False,False
1305,,,12,,False,False
1306,,,8,,False,False
1307,,,4,,False,False
1308,,,4,,False,False
1309,,,4,,False,False
1310,,,12,,False,False
1311,,,12,,False,False
1312,,,8,,False,False
1313,,,4,,False,False
1314,,,8,,False,False
1315,,,12,,False,False
1316,,,4,,False,False
1317,,,12,,False,False
1318,,,12,,False,False
1319,,,12,,False,False
1320,,,8,,False,False
1321,,,8,,False,False
1322,,,4,,False,False
1323,,,4,,False,False
1324,,,4,,False,False
1325,,,8,,False,False
1326,,,8,,False,False
1327,,,8,,False,False
1328,,,8,,False,False
1329,,,8,,False,False
1330,,,4,,False,False
1331,,,8,,False,False
1332,,,8,,False,False
1333,,,8,,False,False
1334,,,4,,False,False
1335,,,4,,False,False
1336,,,8,,False,False
1337,,,4,,False,False
1338,,,4,,False,False
1339,,,8,,False,False
1340,,,4,,False,False
1341,,,8,,False,False
1342,,,8,,False,False
1343,,,12,,False,False
1344,,,4,,False,False
1345,,,8,,False,False
1346,,,8,,False,False
1347,,,4,,False,False
1348,,,4,,False,False
1349,,,12,,False,False
1350,,,4,,False,False
1351,,,12,,False,False
1352,,,4,,False,False
1353,,,4,,False,False
1354,,,8,,False,False
1355,,,12,,False,False
1356,,,12,,False,False
1357,,,8,,False,False
1358,,,12,,False,False
1359,,,4,,False,False
1360,,,12,,False,False
1361,,,12,,False,False
1362,,,8,,False,False
1363,,,4,,False,False
1364,,,8,,False,False
1365,,,12,,False,False
1366,,,12,,False,False
1367,,,12,,False,False
1368,,,8,,False,False
1369,,,8,,False,False
1370,,,8,,False,False
1371,,,8,,False,False
1372,,,12,,False,False
1373,,,8,,False,False
1374,,,8,,False,False
1375,,,12,,False,False
1376,,,12,,False,False
1377,,,4,,False,False
1378,,,8,,False,False
1379,,,12,,False,False
1380,,,4,,False,False
1381,,,4,,False,False
1382,,,8,,False,False
1383,,,8,,False,False
1384,,,8,,False,False
1385,,,8,,False,False
1386,,,4,,False,False
1387,,,8,,False,False
1388,,,8,,False,False
1389,,,12,,False,False
1390,,,4,,False,False
1391,,,8,,False,False
1392,,,8,,False,False
1393,,,8,,False,False
1394,,,8,,False,False
1395,,,12,,False,False
1396,,,12,,False,False
1397,,,4,,False,False
1398,,,4,,False,False
1399,,,4,,False,False
1400,,,4,,False,False
1401,,,12,,False,False
1402,,,4,,False,False
1403,,,4,,False,False
1404,,,8,,False,False
1405,,,12,,False,False
1406,,,8,,False,False
1407,,,12,,False,False
1408,,,4,,False,False
1409,,,8,,False,False
1410,,,4,,False,False
1411,,,12,,False,False
1412,,,12,,False,False
1413,,,4,,False,False
1414,,,12,,False,False
1415,,,12,,False,False
1416,,,8,,False,False
1417,,,4,,False,False
1418,,,12,,False,False
1419,,,8,,False,False
1420,,,8,,False,False
1421,,,4,,False,False
1422,,,12,,False,False
1423,,,12,,False,False
1424,,,4,,False,False
1425,,,4,,False,False
1426,,,4,,False,False
1427,,,4,,False,False
1428,,,8,,False,False
1429,,,8,,False,False
1430,,,12,,False,False
1431,,,12,,False,False
1432,,,12,,False,False
1433,,,8,,False,False
1434,,,12,,False,False
1435,,,8,,False,False
1436,,,12,,False,False
1437,,,8,,False,False
1438,,,12,,False,False
1439,,,4,,False,False
1440,,,8,,False,False
1441,,,8,,False,False
1442,,,12,,False,False
1443,,,12,,False,False
1444,,,4,,False,False
1445,,,4,,False,False
1446,,,4,,False,False
1447,,,12,,False,False
1448,,,8,,False,False
1449,,,4,,False,False
1450,,,12,,False,False
1451,,,4,,False,False
1452,,,8,,False,False
1453,,,12,,False,False
1454,,,4,,False,False
1455,,,12,,False,False
1456,,,8,,False,False
1457,,,12,,False,False
1458,,,12,,False,False
1459,,,4,,False,False
1460,,,4,,False,False
1461,,,8,,False,False
1462,,,4,,False,False
1463,,,4,,False,False
1464,,,12,,False,False
1465,,,4,,False,False
1466,,,4,,False,False
1467,,,8,,False,False
1468,,,12,,False,False
1469,,,4,,False,False
1470,,,12,,False,False
1471,,,4,,False,False
1472,,,12,,False,False
1473,,,8,,False,False
1474,,,12,,False,False
1475,,,8,,False,False
1476,,,4,,False,False
1477,,,4,,False,False
1478,,,12,,False,False
1479,,,8,,False,False
1480,,,12,,False,False
1481,,,8,,False,False
1482,,,12,,False,False
1483,,,12,,False,False
1484,,,4,,False,False
1485,,,12,,False,False
1486,,,12,,False,False
1487,,,12,,False,False
1488,,,4,,False,False
1489,,,8,,False,False
1490,,,4,,False,False
1491,,,8,,False,False
1492,,,12,,False,False
1493,,,4,,False,False
1494,,,4,,False,False
1495,,,4,,False,False
1496,,,4,,False,False
1497,,,8,,False,False
1498,,,8,,False,False
1499,,,8,,False,False
1500,,,4,,False,False
1501,,,4,,False,False
1502,,,12,,False,False
1503,,,4,,False,False
1504,,,4,,False,False
1505,,,12,,False,False
1506,,,12,,False,False
1507,,,8,,False,False
1508,,,4,,False,False
1509,,,12,,False,False
1510,,,8,,False,False
1511,,,4,,False,False
1512,,,12,,False,False
1513,,,4,,False,False
1514,,,12,,False,False
1515,,,12,,False,False
1516,,,4,,False,False
1517,,,4,,False,False
1518,,,12,,False,False
1519,,,8,,False,False
1520,,,12,,False,False
1521,,,12,,False,False
1522,,,8,,False,False
1523,,,4,,False,False
1524,,,8,,False,False
1525,,,4,,False,False
1526,,,12,,False,False
1527,,,4,,False,False
1528,,,12,,False,False
1529,,,8,,False,False
1530,,,12,,False,False
1531,,,8,,False,False
1532,,,12,,False,False
1533,,,8,,False,False
1534,,,4,,False,False
1535,,,8,,False,False
1536,,,12,,False,False
1537,,,4,,False,False
1538,,,8,,False,False
1539,,,4,,False,False
1540,,,4,,False,False
1541,,,8,,False,False
1542,,,12,,False,False
1543,,,12,,False,False
1544,,,12,,False,False
1545,,,12,,False,False
1546,,,8,,False,False
1547,,,12,,False,False
1548,,,8,,False,False
1549,,,8,,False,False
1550,,,4,,False,False
1551,,,12,,False,False
1552,,,8,,False,False
1553,,,8,,False,False
1554,,,4,,False,False
1555,,,12,,False,False
1556,,,8,,False,False
1557,,,8,,False,False
1558,,,12,,False,False
1559,,,4,,False,False
1560,,,4,,False,False
1561,,,4,,False,False
1562,,,12,,False,False
1563,,,8,,False,False
1564,,,8,,False,False
1565,,,4,,False,False
1566,,,8,,False,False
1567,,,4,,False,False
1568,,,4,,False,False
1569,,,8,,False,False
1570,,,4,,False,False
1571,,,8,,False,False
1572,,,8,,False,False
1573,,,12,,False,False
1574,,,4,,False,False
1575,,,8,,False,False
1576,,,8,,False,False
1577,,,8,,False,False
1578,,,8,,False,False
1579,,,12,,False,False
1580,,,12,,False,False
1581,,,8,,False,False
1582,,,4,,False,False
1583,,,4,,False,False
1584,,,4,,False,False
1585,,,8,,False,False
1586,,,12,,False,False
1587,,,8,,False,False
1588,,,4,,False,False
1589,,,4,,False,False
1590,,,4,,False,False
1591,,,8,,False,False
1592,,,8,,False,False
1593,,,12,,False,False
1594,,,4,,False,False
1595,,,4,,False,False
1596,,,4,,False,False
1597,,,8,,False,False
1598,,,8,,False,False
1599,,,8,,False,False
1600,,,4,,False,False
1601,,,12,,False,False
1602,,,8,,False,False
1603,,,12,,False,False
1604,,,8,,False,False
1605,,,12,,False,False
1606,,,12,,False,False
1607,,,12,,False,False
1608,,,8,,False,False
1609,,,8,,False,False
1610,,,4,,False,False
1611,,,4,,False,False
1612,,,4,,False,False
1613,,,8,,False,False
1614,,,4,,False,False
1615,,,8,,False,False
1616,,,8,,False,False
1617,,,8,,False,False
1618,,,8,,False,False
1619,,,4,,False,False
1620,,,12,,False,False
1621,,,12,,False,False
1622,,,4,,False,False
1623,,,8,,False,False
1624,,,4,,False,False
1625,,,8,,False,False
1626,,,8,,False,False
1627,,,8,,False,False
1628,,,8,,False,False
1629,,,8,,False,False
1630,,,12,,False,False
1631,,,8,,False,False
1632,,,12,,False,False
1633,,,8,,False,False
1634,,,12,,False,False
1635,,,12,,False,False
1636,,,12,,False,False
1637,,,4,,False,False
1638,,,4,,False,False
1639,,,8,,False,False
1640,,,12,,False,False
1641,,,12,,False,False
1642,,,8,,False,False
1643,,,12,,False,False
1644,,,4,,False,False
1645,,,8,,False,False
1646,,,4,,False,False
1647,,,8,,False,False
1648,,,4,,False,False
1649,,,4,,False,False
1650,,,12,,False,False
1651,,,4,,False,False
1652,,,12,,False,False
1653,,,12,,False,False
1654,,,8,,False,False
1655,,,12,,False,False
1656,,,4,,False,False
1657,,,4,,False,False
1658,,,4,,False,False
1659,,,8,,False,False
1660,,,8,,False,False
1661,,,8,,False,False
1662,,,8,,False,False
1663,,,12,,False,False
1664,,,8,,False,False
1665,,,4,,False,False
1666,,,8,,False,False
1667,,,4,,False,False
1668,,,12,,False,False
1669,,,8,,False,False
1670,,,12,,False,False
1671,,,8,,False,False
1672,,,12,,False,False
1673,,,4,,False,False
1674,,,8,,False,False
1675,,,8,,False,False
1676,,,12,,False,False
1677,,,12,,False,False
1678,,,8,,False,False
1679,,,12,,False,False
1680,,,12,,False,False
1681,,,12,,False,False
1682,,,4,,False,False
1683,,,8,,False,False
1684,,,8,,False,False
1685,,,12,,False,False
1686,,,4,,False,False
1687,,,4,,False,False
1688,,,8,,False,False
1689,,,12,,False,False
1690,,,8,,False,False
1691,,,8,,False,False
1692,,,8,,False,False
1693,,,12,,False,False
1694,,,12,,False,False
1695,,,4,,False,False
1696,,,4,,False,False
1697,,,8,,False,False
1698,,,12,,False,False
1699,,,8,,False,False
1700,,,8,,False,False
1701,,,4,,False,False
1702,,,8,,False,False
1703,,,12,,False,False
1704,,,8,,False,False
1705,,,8,,False,False
1706,,,4,,False,False
1707,,,12,,False,False
1708,,,8,,False,False
1709,,,8,,False,False
1710,,,12,,False,False
1711,,,12,,False,False
1712,,,8,,False,False
1713,,,8,,False,False
1714,,,8,,False,False
1715,,,12,,False,False
1716,,,8,,False,False
1717,,,12,,False,False
1718,,,8,,False,False
1719,,,12,,False,False
1720,,,12,,False,False
1721,,,8,,False,False
1722,,,8,,False,False
1723,,,12,,False,False
1724,,,12,,False,False
1725,,,4,,False,False
1726,,,8,,False,False
1727,,,4,,False,False
1728,,,12,,False,False
1729,,,8,,False,False
1730,,,8,,False,False
1731,,,4,,False,False
1732,,,12,,False,False
1733,,,4,,False,False
1734,,,4,,False,False
1735,,,12,,False,False
1736,,,12,,False,False
1737,,,4,,False,False
1738,,,4,,False,False
1739,,,12,,False,False
1740,,,4,,False,False
1741,,,12,,False,False
1742,,,4,,False,False
1743,,,12,,False,False
1744,,,12,,False,False
1745,,,12,,False,False
1746,,,12,,False,False
1747,,,8,,False,False
1748,,,8,,False,False
1749,,,4,,False,False
1750,,,12,,False,False
1751,,,12,,False,False
1752,,,8,,False,False
1753,,,4,,False,False
1754,,,12,,False,False
1755,,,8,,False,False
1756,,,8,,False,False
1757,,,8,,False,False
1758,,,4,,False,False
1759,,,4,,False,False
1760,,,8,,False,False
1761,,,12,,False,False
1762,,,12,,False,False
1763,,,8,,False,False
1764,,,8,,False,False
1765,,,8,,False,False
1766,,,12,,False,False
1767,,,4,,False,False
1768,,,8,,False,False
1769,,,12,,False,False
1770,,,4,,False,False
1771,,,4,,False,False
1772,,,4,,False,False
1773,,,4,,False,False
1774,,,8,,False,False
1775,,,4,,False,False
1776,,,4,,False,False
1777,,,4,,False,False
1778,,,4,,False,False
1779,,,4,,False,False
1780,,,12,,False,False
1781,,,4,,False,False
1782,,,12,,False,False
1783,,,4,,False,False
1784,,,12,,False,False
1785,,,4,,False,False
1786,,,4,,False,False
1787,,,4,,False,False
1788,,,8,,False,False
1789,,,12,,False,False
1790,,,12,,False,False
1791,,,4,,False,False
1792,,,8,,False,False
1793,,,4,,False,False
1794,,,12,,False,False
1795,,,4,,False,False
1796,,,4,,False,False
1797,,,8,,False,False
1798,,,8,,False,False
1799,,,8,,False,False
1800,,,12,,False,False
1801,,,12,,False,False
1802,,,4,,False,False
1803,,,4,,False,False
1804,,,4,,False,False
1805,,,4,,False,False
1806,,,4,,False,False
1807,,,12,,False,False
1808,,,8,,False,False
1809,,,12,,False,False
1810,,,12,,False,False
1811,,,4,,False,False
1812,,,8,,False,False
1813,,,4,,False,False
1814,,,4,,False,False
1815,,,12,,False,False
1816,,,8,,False,False
1817,,,12,,False,False
1818,,,4,,False,False
1819,,,8,,False,False
1820,,,12,,False,False
1821,,,8,,False,False
1822,,,4,,False,False
1823,,,4,,False,False
1824,,,12,,False,False
1825,,,4,,False,False
1826,,,4,,False,False
1827,,,8,,False,False
1828,,,8,,False,False
1829,,,4,,False,False
1830,,,8,,False,False
1831,,,4,,False,False
1832,,,8,,False,False
1833,,,8,,False,False
1834,,,4,,False,False
1835,,,12,,False,False
1836,,,8,,False,False
1837,,,12,,False,False
1838,,,4,,False,False
1839,,,12,,False,False
1840,,,4,,False,False
1841,,,4,,False,False
1842,,,12,,False,False
1843,,,12,,False,False
1844,,,4,,False,False
1845,,,4,,False,False
1846,,,8,,False,False
1847,,,8,,False,False
1848,,,12,,False,False
1849,,,8,,False,False
1850,,,8,,False,False
1851,,,8,,False,False
1852,,,8,,False,False
1853,,,8,,False,False
1854,,,4,,False,False
1855,,,12,,False,False
1856,,,4,,False,False
1857,,,12,,False,False
1858,,,8,,False,False
1859,,,4,,False,False
1860,,,4,,False,False
1861,,,12,,False,False
1862,,,8,,False,False
1863,,,12,,False,False
1864,,,12,,False,False
1865,,,12,,False,False
1866,,,12,,False,False
1867,,,4,,False,False
1868,,,4,,False,False
1869,,,8,,False,False
1870,,,12,,False,False
1871,,,4,,False,False
1872,,,8,,False,False
1873,,,12,,False,False
1874,,,4,,False,False
1875,,,4,,False,False
1876,,,4,,False,False
1877,,,12,,False,False
1878,,,12,,False,False
1879,,,8,,False,False
1880,,,8,,False,False
1881,,,8,,False,False
1882,,,4,,False,False
1883,,,8,,False,False
1884,,,12,,False,False
1885,,,8,,False,False
1886,,,12,,False,False
1887,,,4,,False,False
1888,,,12,,False,False
1889,,,8,,False,False
1890,,,12,,False,False
1891,,,12,,False,False
1892,,,4,,False,False
1893,,,8,,False,False
1894,,,12,,False,False
1895,,,4,,False,False
1896,,,4,,False,False
1897,,,4,,False,False
1898,,,12,,False,False
1899,,,8,,False,False
1900,,,4,,False,False
1901,,,8,,False,False
1902,,,12,,False,False
1903,,,4,,False,False
1904,,,12,,False,False
1905,,,12,,False,False
1906,,,8,,False,False
1907,,,12,,False,False
1908,,,12,,False,False
1909,,,4,,False,False
1910,,,4,,False,False
1911,,,8,,False,False
1912,,,8,,False,False
1913,,,4,,False,False
1914,,,8,,False,False
1915,,,4,,False,False
1916,,,4,,False,False
1917,,,8,,False,False
1918,,,8,,False,False
1919,,,4,,False,False
1920,,,12,,False,False
1921,,,8,,False,False
